Date,Open,High,Low,Close,Adj Close,Volume,Headline,Compound_Headline,Negative_Headline,Neutral_Headline,Positive_Headline,Unnamed: 0,Tweets,Compound_Tweets,Negative_Tweets,Neutral_Tweets,Positive_Tweets
2018-01-31,950.0,964.9000244140624,942.0,961.1500244140624,943.5137329101562,457062,,,,,,,,,,,
2018-02-01,964.4000244140624,971.25,938.2000122070312,944.0999755859376,926.7765502929688,758632,,,,,,,,,,,
2018-02-02,938.7000122070312,943.25,903.0,905.7000122070312,889.0811767578125,701244,,,,,,68.0,happen 34 stock control entire marketreliance hdfc hdfcbank huge weightage nifty bleed make nifty bleed toothank tcs another heavyweight save sensex yet,0.872,0.0,0.623,0.377
2018-02-05,895.7999877929688,912.0,882.7000122070312,904.4500122070312,887.8541259765625,386485,,,,,,,,,,,
2018-02-06,880.0,897.9500122070312,872.0999755859375,892.75,876.3688354492188,1041277,,,,,,,,,,,
2018-02-07,900.5499877929688,905.5,890.5499877929688,894.0,877.5958251953125,374725,,,,,,,,,,,
2018-02-08,896.3499755859375,910.0,892.0499877929688,903.5999755859376,887.0197143554688,417327,,,,,,,,,,,
2018-02-09,891.9500122070312,902.25,886.5,897.9500122070312,881.473388671875,402311,,,,,,,,,,,
2018-02-12,901.0999755859376,918.0,901.0999755859376,914.7000122070312,897.9160766601562,354136,,,,,,,,,,,
2018-02-14,921.6500244140624,941.5,920.7999877929688,932.4000244140624,915.2913208007812,429100,,,,,,,,,,,
2018-02-15,936.0499877929688,945.0,928.2999877929688,934.0499877929688,916.9109497070312,312747,,,,,,,,,,,
2018-02-16,937.3499755859376,942.0,918.6500244140624,921.7000122070312,904.78759765625,241125,,,,,,,,,,,
2018-02-19,920.2999877929688,930.5999755859376,914.4000244140624,925.8499755859376,908.861328125,239308,,,,,,71.0,sensex today tata steel top loser reliance axis bank top gainer todaytatasteel axisbank sensex stock stockmarket,-0.2023,0.17,0.65,0.18
2018-02-20,928.0,930.0,916.0,919.4000244140624,902.5298461914062,183167,,,,,,,,,,,
2018-02-21,927.0,931.0,922.0,928.3499755859376,911.3154907226562,201220,,,,,,,,,,,
2018-02-22,923.1500244140624,930.75,920.0,923.9000244140624,906.9472045898438,161502,,,,,,,,,,,
2018-02-23,924.2000122070312,937.0,923.75,934.0,916.86181640625,204349,,,,,,,,,,,
2018-02-26,936.0999755859376,944.75,936.0999755859376,938.5999755859376,921.37744140625,197775,,,,,,72.0,stock 26th febtatamotor icicibank hdfcbankrecdlftvsmotorsreliance volta hevell axisbanknegative stocksailvedljswsteelpharmatrade level entryexit give clientsdiscl hv client holdingswealthguru cnbcawaaz cnbctv18live,0.0,0.0,1.0,0.0
2018-02-27,939.0,955.5,938.5999755859376,949.9500122070312,932.519287109375,342196,,,,,,73.0,india stock bfs pnb115 ubi51shippe mercator36 utility igl23it kpit31defence rnaval54electrical bajaj 26airline jet21glass asahi62infra reliance23agro chemical zuariglo86footw mirza21realty anant29fmcg gcpl21,0.0,0.0,1.0,0.0
2018-02-28,944.5,954.9000244140624,937.0,952.4500122070312,934.9732666015624,231622,,,,,,74.0,nifty 10490 64 ptsin blood bath expect stock supportingor cushine fallreliance 949itc 265infosys 1148tcs 3042sunpharma 549,0.4019,0.0,0.847,0.153
2018-03-01,950.8499755859376,958.7999877929688,946.0,947.7000122070312,930.310546875,173780,,,,,,75.0,short reliance infra march fut cmpb455 sl 466 tgt 432412400nifty niftyfuture stock volatility,0.0,0.0,1.0,0.0
2018-03-05,944.5,949.9000244140624,922.0,924.2000122070312,907.2417602539062,652534,,,,,,,,,,,
2018-03-06,929.7000122070312,936.0,903.1500244140624,910.9000244140624,894.185791015625,288116,,,,,,76.0,reliance make low 908 hitnifty reliance niftyfuture fut future stock stockmarket,-0.2732,0.174,0.826,0.0
2018-03-07,908.5999755859376,909.2999877929688,888.2999877929688,891.5499877929688,875.1907348632812,337383,,,,,,77.0,continue ride stock hold strong despite big fall nifty amp sensex look strong ashokleyland indianhotel mgl bajajfinance exide reliance tatapower,0.6533,0.087,0.657,0.255
2018-03-08,899.7000122070312,913.9000244140624,894.2999877929688,911.5999755859376,894.8729248046875,312892,,,,,,78.0,stock supportreliance sbi icici tatamoupltitan reliancebook profit 900 907 7 rs profitnifty bse nse stock reliance take support 900 sobuye 900 sl 896 target 912nifty stock bse nse top stock today telecom counter cover yesterday well anticipation cabinet apporval reccos img positive bhartiairtelideareliancercomvodafonecnbcbajar,0.91,0.0,0.713,0.287
2018-03-09,915.0,919.0,910.0,912.0499877929688,895.3145751953125,178146,,,,,,,,,,,
2018-03-12,918.9000244140624,933.0,916.2000122070312,929.3499755859376,912.2971801757812,288520,,,,,,79.0,bullsplaye 567 runsmind blow monday recommend stock hdfc lt reliance nf bnfon fire fire fire,-0.5719,0.348,0.531,0.121
2018-03-13,929.3499755859376,935.3499755859376,921.5999755859376,930.5999755859376,913.524169921875,196941,,,,,,,,,,,
2018-03-14,926.5499877929688,931.2000122070312,919.5499877929688,928.5999755859376,911.5609741210938,176000,,,,,,80.0,stock watch tmrwreliancebobcanbkicicibank axisbk titan,0.0,0.0,1.0,0.0
2018-03-15,928.7000122070312,928.7000122070312,910.0,912.25,895.510986328125,344267,,,,,,81.0,short reliance march fut cmp 92480 sl 940 tgt 890865nifty niftyfuture nifty50 niftythriftyco stock stockmarket stockstowatch stocksocial stock stockmarkettoday stocktrade,0.0,0.0,1.0,0.0
2018-03-16,910.0,910.0,886.4000244140625,900.5,883.9765625,614239,,,,,,,,,,,
2018-03-19,903.7999877929688,906.0999755859376,892.3499755859375,895.2999877929688,878.8720092773438,271227,,,,,,,,,,,
2018-03-20,899.0999755859375,903.5999755859376,887.0,889.5499877929688,873.2274780273438,285669,,,,,,,,,,,
2018-03-21,895.7999877929688,901.9500122070312,892.0,896.3499755859375,879.9026489257812,254485,,,,,,,,,,,
2018-03-22,896.5,910.5999755859376,895.2000122070312,907.2999877929688,890.6517944335938,810933,,,,,,,,,,,
2018-03-23,893.4000244140625,899.7000122070312,890.0,892.8499755859375,876.4669189453125,416270,,,,,,82.0,buy relianceicicijubilantfood many stock u need strategydont bark please do nt worry brainandmoney money u not think dream already donatedso well u earn first create wealth shout bearish moment gtgt shorted nifty nifty50 march 2018from on look worsethere stock like hindalco reliance dabur auropharma coalindia etccheck on timeline bearish moment gtgt shorted nifty nifty50 march 2018from on look worsethere stock like hindalco reliance dabur auropharma coalindia etccheck on timeline,0.9254,0.057,0.694,0.249
2018-03-26,892.8499755859375,904.5,892.0,901.0499877929688,884.5164794921875,567273,,,,,,83.0,stock news reliance industry fortis indiabull real va tech wabag tata power kridhan infra,0.0,0.0,1.0,0.0
2018-03-27,905.0499877929688,910.0499877929688,897.5,899.9500122070312,883.436767578125,300370,,,,,,,,,,,
2018-03-28,895.0499877929688,896.0,881.0,882.7999877929688,866.601318359375,324237,,,,,,,,,,,
2018-04-02,890.5,901.2000122070312,886.4000244140625,892.7000122070312,876.3197021484375,469960,,,,,,,,,,,
2018-04-03,890.0,901.0,886.0999755859375,898.7999877929688,882.3078002929688,172194,,,,,,86.0,nifty reliance hdfc banknifty tradingview technicalanalysis trading stock intradayoption ongc itcairtelltdow sampp,0.4019,0.0,0.803,0.197
2018-04-04,905.5,911.1500244140624,892.3499755859375,895.0999755859375,878.6755981445312,186330,,,,,,87.0,reliance rangebound 5 month stock,0.0,0.0,1.0,0.0
2018-04-05,902.5499877929688,910.0,902.5499877929688,906.75,890.1118774414062,465637,,,,,,,,,,,
2018-04-06,909.9000244140624,917.2000122070312,905.0,909.75,893.0568237304688,421073,,,,,,,,,,,
2018-04-09,912.9500122070312,917.75,911.4000244140624,916.0499877929688,899.2412719726562,289846,,,,,,88.0,reliance reliance 916 sl908 target 924 937 950 soooonspselva stock trading market news invest daytrading selvaraj business sp analysis equity nse bse nifty banknifty,0.4019,0.0,0.895,0.105
2018-04-10,918.0,922.4500122070312,913.3499755859376,916.4500122070312,899.6339111328125,518840,,,,,,89.0,rearrange portfolio long term view hold stock decide sip on stock let see look two year cdsl hdfclife spicejet capf idfcbank gvkpil vedl fconsumer reliance,0.0,0.0,1.0,0.0
2018-04-11,920.0999755859376,931.0,916.6500244140624,929.0499877929688,912.002685546875,442774,,,,,,90.0,ponder stock prosperity wealthythe kind delivery volume happen stock like tisco reliance infy many lull big duststorm time change dust gold gut feeling intuition thank god within go,0.875,0.0,0.657,0.343
2018-04-12,930.0,935.2999877929688,923.0999755859376,927.5499877929688,910.5302124023438,381070,,,,,,91.0,100 result tcs mindtree kpit niit many stock lt maruti reliance kotak indusindbank many stock bad not possiblealready insider buy take long positionsebi sleep pig fuck small investor analyst,-0.7906,0.206,0.794,0.0
2018-04-13,931.1500244140624,941.4000244140624,929.0999755859376,938.8499755859376,921.6229248046876,723849,,,,,,,,,,,
2018-04-16,935.0,939.9000244140624,928.2999877929688,937.25,920.05224609375,147413,,,,,,92.0,buy reliance on dip towards 920910 target 948960nifty trading stock gm tweeple yet another chance accumulate stock long term investment give realdonaldtrump gap dwn fll nxt two day on syriaattack opportunity park ur liquidity focus on accumulate sunpharma tatamotor reliance 5yrs invstmnt horizon,0.5859,0.0,0.895,0.105
2018-04-17,938.25,947.5,936.0999755859376,943.7000122070312,926.3839721679688,365055,,,,,,93.0,sensex nifty trade flat bajaj electrical reliance ind stock love uplstargsfc hot hot hot relianceltglenmarkmany stock look fiery,0.6705,0.099,0.617,0.284
2018-04-18,945.0,948.25,934.0,937.0,919.8068237304688,205557,,,,,,,,,,,
2018-04-19,938.2000122070312,943.9500122070312,935.0999755859376,941.25,923.9788818359376,366035,,,,,,94.0,rt thebullbull get request member suggest stocksplease hashtag stock post high quality stuff no query specific verifiable information post itfor example reliancethank get request member suggest stocksplease hashtag stock post high quality stuff no query specific verifiable information post itfor example reliancethank,-0.5267,0.099,0.901,0.0
2018-04-20,939.0,941.5999755859376,921.4500122070312,928.0499877929688,911.0210571289062,214926,,,,,,,,,,,
2018-04-23,927.2999877929688,942.9500122070312,926.0,935.1500244140624,917.9908447265624,159076,,,,,,95.0,nifty50 not go stock reliancebanknifty break 24750 go short long one buy forcemotor sterlitetech exideindustrie,0.0,0.0,1.0,0.0
2018-04-24,937.7000122070312,974.5,935.0,969.75,951.9558715820312,511300,,,,,,96.0,adag stock pressure reliance naval rcom 15,-0.296,0.268,0.732,0.0
2018-04-25,972.5499877929688,981.4500122070312,964.5,970.7000122070312,952.888427734375,425381,,,,,,,,,,,
2018-04-26,972.0,988.0,963.4000244140624,975.3499755859376,957.4530639648438,530962,,,,,,97.0,nse reliance reliance industry limited trade positive bias trade near resistance 99095 not recommendation buysellhold nifty sensex stock mystockedge amp elearnmarket,0.0108,0.212,0.65,0.138
2018-04-27,988.25,1010.7000122070312,988.25,994.75,976.4971313476562,1092703,,,,,,98.0,big clap daily sale rs 1300 crore daily profit rs 100 crs new startup jio race touch 190 m customer daily poise become even big reliance stock stockstowatch reliancejio focus axisbank reliance industry maruticorp among top stock track today focus axisbank reliance industry maruticorp among top stock track today,0.6705,0.0,0.874,0.126
2018-04-30,984.7000122070312,992.0,961.0,963.0999755859376,945.4279174804688,549488,,,,,,,,,,,
2018-05-02,968.7999877929688,978.2000122070312,966.25,973.0,955.146240234375,309846,,,,,,100.0,april month return stock indiapc jeweler vakrangee new rcompcjeweller pcjeweller pcjosmaward pcj vakrangee rcom adag reliance reliance reliance 975 sl960 target 1018 1030 1070 near term spselva stock trading market news invest daytrading selvaraj business sp analysis equity nse bse nifty banknifty,0.4019,0.0,0.938,0.062
2018-05-03,977.0,978.7999877929688,959.2999877929688,962.5999755859376,944.93701171875,319978,,,,,,,,,,,
2018-05-04,963.9500122070312,964.5,949.6500244140624,953.9000244140624,936.3967895507812,179721,,,,,,,,,,,
2018-05-07,958.0,974.0,956.5,971.8499755859376,954.017333984375,350888,,,,,,101.0,tomorrow top picksreliancetataglobalicicibankmampmdcbbankjubilantfoodssbibobboiraymondarvindhope see gud firework eachdisc hv position amp hv recommend clientswealthguru tip advisory sensex market stock usdinr hit 2 year low68 next level banknifty strong nifty weakreliance tcs dmart weak stocksicicipruli stertech exide strong one,0.8658,0.062,0.645,0.292
2018-05-08,973.5499877929688,982.0,965.1500244140624,967.6500244140624,949.8944702148438,337704,,,,,,,,,,,
2018-05-09,967.6500244140624,982.6500244140624,962.0,975.2999877929688,957.404052734375,333659,,,,,,102.0,stock fno call reliance titan igl go well 32k net profit use 1 lot trade kudo sir vivekshukla4444 amp congrat achiever subscribe stock future pack nd get win pick whtsapp8400999966sensex market stock,0.8316,0.0,0.761,0.239
2018-05-10,977.0999755859376,984.0,974.5,980.7000122070312,962.7049560546876,319954,,,,,,103.0,marketnow power stock fail light gmr infra reliance power top loser,-0.7269,0.413,0.479,0.108
2018-05-11,982.7999877929688,990.1500244140624,977.25,988.5,970.3618774414062,343688,,,,,,104.0,another gr8 day fr stock subscribersour positional amp intraday call hpcl icicibank reliance tataglobal tatachem go wellgain thn 60k use 1 lot trade subscribe stock pack similar tip vivekshukla4444 wealthguru whtsap8400999966 reliance jio announce new postpaid plan international calling rate rs05 per minutebonazcapital good trading tip commodity stock reliance jio postpaid plan nifty stock future amp optionsgive we miss call on 90390 06355,0.8271,0.023,0.842,0.135
2018-05-14,993.9000244140624,993.9000244140624,976.4000244140624,984.8499755859376,966.77880859375,167118,,,,,,,,,,,
2018-05-15,980.0,999.2999877929688,977.0,979.3499755859376,961.3797607421876,305063,,,,,,,,,,,
2018-05-16,976.2999877929688,976.2999877929688,954.4000244140624,956.4500122070312,938.89990234375,1288716,,,,,,105.0,nse reliance reliance industry limit short term important support level break not recommendation buysellhold stock mystockedge amp elearnmarket,0.5423,0.0,0.78,0.22
2018-05-17,959.9000244140624,960.7000122070312,942.5,945.1500244140624,927.8073120117188,1414396,,,,,,106.0,reliance communication rally 15 on news ericsson willing settle due outside ibcbonazcapital good trading tip commodity stock reliance communication nifty stock future amp optionsgive we miss call on 90390 06355 nifty 10715 25 pt 1 hr gorecent bull run high 10929 on 15may time high remain 11171 on 29jan entry bear zone next 2 daysmidcap smallcap bear despite 2 day minor recovery major stock fall reliance 951 bank amp metal,0.7717,0.022,0.864,0.114
2018-05-18,946.0,953.5499877929688,931.5,933.4000244140624,916.27294921875,484887,,,,,,107.0,market live stock watch sun pharma gsfc moresunpharma begin sale generic welchol tablet usjio announce exclusive partnership screenzreliance communication board meet defer 30 19stockmarket sharemarket wealthchaser,-0.1779,0.079,0.866,0.054
2018-05-21,932.0,935.4000244140624,922.0,931.9500122070312,914.8495483398438,233114,,,,,,,,,,,
2018-05-22,933.0,934.2000122070312,924.5,926.9000244140624,909.8922119140624,220896,,,,,,,,,,,
2018-05-23,927.0,927.0999755859376,909.0499877929688,912.25,895.510986328125,275631,,,,,,,,,,,
2018-05-24,916.7000122070312,920.9500122070312,910.8499755859376,916.0499877929688,899.2412719726562,238484,,,,,,108.0,buy reliance capital future 381 sl 370 tgt 395408420 fut stockmarket stock stocktrade stockmarketnew stockmarketcrash nse nifty nifty50 profit stockstowatch stock stockwatch stockmarkettoday stocktrader stocksinnews niftyfuture,0.6808,0.0,0.811,0.189
2018-05-25,918.0499877929688,924.25,915.5999755859376,921.75,904.8367309570312,175102,,,,,,109.0,sell reliance industry ltd 91225 reliancefintech machinelearne stock trade,0.0,0.0,1.0,0.0
2018-05-28,923.5499877929688,927.1500244140624,918.9500122070312,921.0,904.1004638671876,1353411,,,,,,,,,,,
2018-05-29,920.0499877929688,927.9000244140624,914.1500244140624,917.0,900.173828125,227379,,,,,,,,,,,
2018-05-30,914.0,922.7999877929688,907.0999755859376,917.3499755859376,900.5173950195312,482165,,,,,,,,,,,
2018-05-31,919.3499755859376,924.0,916.5,921.2999877929688,904.3948974609376,2016619,,,,,,,,,,,
2018-06-01,921.2999877929688,934.9000244140624,919.0999755859376,929.2000122070312,912.1499633789062,2034925,,,,,,110.0,stock watch mondaylong side hdfc ltpidilitetatamotorsreliancehdfcbank sbinheromotocotv18infynifty 10675700 750 820short sidebajaj auto bajfinanceaxisbankicicibanktitanasianpaintsmcxcolpalgailtcsjust keep on radar reliance 927 look good 940 952 965spselva stock trading market news invest daytrading selvaraj business sp analysis equity nse bse nifty banknifty,0.6808,0.0,0.865,0.135
2018-06-04,934.7999877929688,943.75,932.0,939.3499755859376,922.1137084960938,1868577,,,,,,,,,,,
2018-06-05,941.25,955.0,941.2000122070312,947.8499755859376,930.4577026367188,289429,,,,,,111.0,whatshot reliance jio partner whistle wood reliance jio partner whistlingwood reliancejio update update investment stock invest stockmarket stockbookapp nifty hover around 10600mark biocon reliance ind active stock,0.6597,0.0,0.822,0.178
2018-06-06,948.9000244140624,955.4000244140624,942.5499877929688,953.4000244140624,935.9058837890624,183682,,,,,,,,,,,
2018-06-07,955.0,975.5999755859376,955.0,971.4000244140624,953.57568359375,329983,,,,,,,,,,,
